Y,X,id,obstimeJST,type
35.742,138.643,nowc_20240807123500_20240807123500_liden_211,2024/08/07 21:34:09.990,0
35.713,138.609,nowc_20240807123500_20240807123500_liden_212,2024/08/07 21:34:10.810,0
35.676,139.721,nowc_20240807123500_20240807123500_liden_213,2024/08/07 21:34:12.660,0
35.724,138.591,nowc_20240807123500_20240807123500_liden_214,2024/08/07 21:34:15.190,0
35.604,138.567,nowc_20240807123500_20240807123500_liden_215,2024/08/07 21:34:16.110,0
35.64,138.651,nowc_20240807123500_20240807123500_liden_216,2024/08/07 21:34:16.430,0
36.048,138.284,nowc_20240807123500_20240807123500_liden_217,2024/08/07 21:34:16.650,1
35.573,138.647,nowc_20240807123500_20240807123500_liden_218,2024/08/07 21:34:16.830,0
37.609,142.852,nowc_20240807123500_20240807123500_liden_219,2024/08/07 21:34:23.880,1
35.609,139.795,nowc_20240807123500_20240807123500_liden_220,2024/08/07 21:34:23.950,1
37.626,142.86,nowc_20240807123500_20240807123500_liden_221,2024/08/07 21:34:23.970,0
35.614,139.793,nowc_20240807123500_20240807123500_liden_222,2024/08/07 21:34:24.030,0
35.656,138.581,nowc_20240807123500_20240807123500_liden_223,2024/08/07 21:34:24.380,0
35.598,139.783,nowc_20240807123500_20240807123500_liden_224,2024/08/07 21:34:28.200,1
35.551,139.851,nowc_20240807123500_20240807123500_liden_225,2024/08/07 21:34:28.480,1
35.883,138.331,nowc_20240807123500_20240807123500_liden_226,2024/08/07 21:34:28.900,1
35.949,138.372,nowc_20240807123500_20240807123500_liden_227,2024/08/07 21:34:28.900,1
35.879,138.349,nowc_20240807123500_20240807123500_liden_228,2024/08/07 21:34:28.910,1
35.631,138.655,nowc_20240807123500_20240807123500_liden_229,2024/08/07 21:34:32.790,0
35.715,138.696,nowc_20240807123500_20240807123500_liden_230,2024/08/07 21:34:32.800,0
35.65,138.626,nowc_20240807123500_20240807123500_liden_231,2024/08/07 21:34:32.840,0
35.652,138.567,nowc_20240807123500_20240807123500_liden_232,2024/08/07 21:34:36.690,0
35.714,138.615,nowc_20240807123500_20240807123500_liden_233,2024/08/07 21:34:36.700,0
35.619,139.823,nowc_20240807123500_20240807123500_liden_234,2024/08/07 21:34:37.170,0
34.978,138.525,nowc_20240807123500_20240807123500_liden_235,2024/08/07 21:34:37.380,1
35.637,139.799,nowc_20240807123500_20240807123500_liden_236,2024/08/07 21:34:37.500,0
35.665,138.518,nowc_20240807123500_20240807123500_liden_237,2024/08/07 21:34:38.260,0
35.592,139.749,nowc_20240807123500_20240807123500_liden_238,2024/08/07 21:34:39.530,0
35.62,139.779,nowc_20240807123500_20240807123500_liden_239,2024/08/07 21:34:40.310,0
35.562,139.822,nowc_20240807123500_20240807123500_liden_240,2024/08/07 21:34:40.370,0
35.7,139.696,nowc_20240807123500_20240807123500_liden_241,2024/08/07 21:34:40.430,1
35.674,138.684,nowc_20240807123500_20240807123500_liden_242,2024/08/07 21:34:44.900,1
35.599,138.694,nowc_20240807123500_20240807123500_liden_243,2024/08/07 21:34:45.130,0
23.535,125.959,nowc_20240807123500_20240807123500_liden_244,2024/08/07 21:34:48.790,0
35.617,139.816,nowc_20240807123500_20240807123500_liden_245,2024/08/07 21:34:53.660,1
35.675,138.583,nowc_20240807123500_20240807123500_liden_246,2024/08/07 21:34:54.430,1
35.605,138.659,nowc_20240807123500_20240807123500_liden_247,2024/08/07 21:34:56.080,0
35.619,138.54,nowc_20240807123500_20240807123500_liden_248,2024/08/07 21:34:58.370,0
35.516,138.478,nowc_20240807123500_20240807123500_liden_249,2024/08/07 21:34:58.640,0
35.643,138.524,nowc_20240807123500_20240807123500_liden_250,2024/08/07 21:34:58.640,0
35.616,138.704,nowc_20240807123500_20240807123500_liden_251,2024/08/07 21:34:59.550,0
34.962,138.543,nowc_20240807123500_20240807123500_liden_252,2024/08/07 21:34:59.890,1
34.989,138.557,nowc_20240807124000_20240807124000_liden_0,2024/08/07 21:35:00.150,0
35.804,139.711,nowc_20240807124000_20240807124000_liden_1,2024/08/07 21:35:01.220,0
35.645,139.791,nowc_20240807124000_20240807124000_liden_2,2024/08/07 21:35:03.380,1
35.67,138.567,nowc_20240807124000_20240807124000_liden_3,2024/08/07 21:35:03.960,0
35.591,139.757,nowc_20240807124000_20240807124000_liden_4,2024/08/07 21:35:06.440,1
35.638,138.589,nowc_20240807124000_20240807124000_liden_5,2024/08/07 21:35:08.710,0
35.625,138.651,nowc_20240807124000_20240807124000_liden_6,2024/08/07 21:35:11.060,1
35.603,139.76,nowc_20240807124000_20240807124000_liden_7,2024/08/07 21:35:13.370,0
35.689,138.554,nowc_20240807124000_20240807124000_liden_8,2024/08/07 21:35:14.540,0
35.61,139.788,nowc_20240807124000_20240807124000_liden_9,2024/08/07 21:35:15.550,0
35.704,139.692,nowc_20240807124000_20240807124000_liden_10,2024/08/07 21:35:15.570,1
35.636,139.763,nowc_20240807124000_20240807124000_liden_11,2024/08/07 21:35:15.570,0
35.731,139.665,nowc_20240807124000_20240807124000_liden_12,2024/08/07 21:35:15.680,0
35.871,138.44,nowc_20240807124000_20240807124000_liden_13,2024/08/07 21:35:18.660,0
35.839,138.627,nowc_20240807124000_20240807124000_liden_14,2024/08/07 21:35:18.660,0
35.823,138.418,nowc_20240807124000_20240807124000_liden_15,2024/08/07 21:35:18.670,0
35.669,138.385,nowc_20240807124000_20240807124000_liden_16,2024/08/07 21:35:18.680,0
35.854,138.424,nowc_20240807124000_20240807124000_liden_17,2024/08/07 21:35:18.690,1
35.794,139.678,nowc_20240807124000_20240807124000_liden_18,2024/08/07 21:35:21.030,1
35.65,138.62,nowc_20240807124000_20240807124000_liden_19,2024/08/07 21:35:21.330,1
35.609,139.823,nowc_20240807124000_20240807124000_liden_20,2024/08/07 21:35:23.330,1
35.621,139.752,nowc_20240807124000_20240807124000_liden_21,2024/08/07 21:35:24.720,0
35.632,138.646,nowc_20240807124000_20240807124000_liden_22,2024/08/07 21:35:26.230,1
34.95,138.557,nowc_20240807124000_20240807124000_liden_23,2024/08/07 21:35:26.830,0
35.613,138.698,nowc_20240807124000_20240807124000_liden_24,2024/08/07 21:35:26.940,0
35.774,138.209,nowc_20240807124000_20240807124000_liden_25,2024/08/07 21:35:27.280,1
35.856,138.047,nowc_20240807124000_20240807124000_liden_26,2024/08/07 21:35:27.280,0
35.862,138.179,nowc_20240807124000_20240807124000_liden_27,2024/08/07 21:35:27.840,0
35.573,138.654,nowc_20240807124000_20240807124000_liden_28,2024/08/07 21:35:32.530,0
35.623,139.77,nowc_20240807124000_20240807124000_liden_29,2024/08/07 21:35:34.350,0
35.664,138.581,nowc_20240807124000_20240807124000_liden_30,2024/08/07 21:35:36.350,0
35.6,139.801,nowc_20240807124000_20240807124000_liden_31,2024/08/07 21:35:39.220,1
35.663,138.582,nowc_20240807124000_20240807124000_liden_32,2024/08/07 21:35:39.880,0
35.716,138.643,nowc_20240807124000_20240807124000_liden_33,2024/08/07 21:35:40.200,0
35.587,139.753,nowc_20240807124000_20240807124000_liden_34,2024/08/07 21:35:41.840,0
35.771,139.762,nowc_20240807124000_20240807124000_liden_35,2024/08/07 21:35:43.430,0
35.666,138.706,nowc_20240807124000_20240807124000_liden_36,2024/08/07 21:35:45.410,1
35.593,139.773,nowc_20240807124000_20240807124000_liden_37,2024/08/07 21:35:45.520,0
35.711,138.567,nowc_20240807124000_20240807124000_liden_38,2024/08/07 21:35:45.770,0
35.605,138.646,nowc_20240807124000_20240807124000_liden_39,2024/08/07 21:35:45.780,1
35.502,138.66,nowc_20240807124000_20240807124000_liden_40,2024/08/07 21:35:46.100,0
35.699,138.614,nowc_20240807124000_20240807124000_liden_41,2024/08/07 21:35:46.100,0
35.68,138.534,nowc_20240807124000_20240807124000_liden_42,2024/08/07 21:35:46.260,1
35.54,138.459,nowc_20240807124000_20240807124000_liden_43,2024/08/07 21:35:46.430,0
35.637,138.59,nowc_20240807124000_20240807124000_liden_44,2024/08/07 21:35:52.240,0
35.601,139.793,nowc_20240807124000_20240807124000_liden_45,2024/08/07 21:35:54.670,0
35.712,139.766,nowc_20240807124000_20240807124000_liden_46,2024/08/07 21:35:54.700,0
35.64,139.78,nowc_20240807124000_20240807124000_liden_47,2024/08/07 21:35:55.030,0
35.084,138.529,nowc_20240807124000_20240807124000_liden_48,2024/08/07 21:35:59.260,1
35.615,138.689,nowc_20240807124000_20240807124000_liden_49,2024/08/07 21:35:59.770,1
35.603,138.637,nowc_20240807124000_20240807124000_liden_50,2024/08/07 21:36:00.010,0
35.707,139.638,nowc_20240807124000_20240807124000_liden_51,2024/08/07 21:36:01.560,1
35.673,138.57,nowc_20240807124000_20240807124000_liden_52,2024/08/07 21:36:01.670,0
35.902,138.348,nowc_20240807124000_20240807124000_liden_53,2024/08/07 21:36:02.710,1
34.976,138.538,nowc_20240807124000_20240807124000_liden_54,2024/08/07 21:36:03.640,0
35.629,138.665,nowc_20240807124000_20240807124000_liden_55,2024/08/07 21:36:04.180,0
36.057,138.347,nowc_20240807124000_20240807124000_liden_56,2024/08/07 21:36:07.280,1
35.684,138.551,nowc_20240807124000_20240807124000_liden_57,2024/08/07 21:36:08.070,1
35.665,138.626,nowc_20240807124000_20240807124000_liden_58,2024/08/07 21:36:10.120,0
35.588,139.747,nowc_20240807124000_20240807124000_liden_59,2024/08/07 21:36:14.680,0
35.616,138.656,nowc_20240807124000_20240807124000_liden_60,2024/08/07 21:36:14.890,1
35.617,139.759,nowc_20240807124000_20240807124000_liden_61,2024/08/07 21:36:15.450,0
35.711,139.753,nowc_20240807124000_20240807124000_liden_62,2024/08/07 21:36:16.010,0
35.713,139.902,nowc_20240807124000_20240807124000_liden_63,2024/08/07 21:36:16.020,0
35.562,139.785,nowc_20240807124000_20240807124000_liden_64,2024/08/07 21:36:18.640,0
35.624,139.84,nowc_20240807124000_20240807124000_liden_65,2024/08/07 21:36:21.110,1
35.742,139.676,nowc_20240807124000_20240807124000_liden_66,2024/08/07 21:36:21.450,0
35.642,139.805,nowc_20240807124000_20240807124000_liden_67,2024/08/07 21:36:21.550,0
35.619,138.652,nowc_20240807124000_20240807124000_liden_68,2024/08/07 21:36:23.780,1
35.492,138.588,nowc_20240807124000_20240807124000_liden_69,2024/08/07 21:36:23.830,0
35.654,138.662,nowc_20240807124000_20240807124000_liden_70,2024/08/07 21:36:23.980,1
35.694,138.572,nowc_20240807124000_20240807124000_liden_71,2024/08/07 21:36:30.290,1
35.604,138.656,nowc_20240807124000_20240807124000_liden_72,2024/08/07 21:36:32.280,0
35.537,138.637,nowc_20240807124000_20240807124000_liden_73,2024/08/07 21:36:32.350,0
35.752,138.733,nowc_20240807124000_20240807124000_liden_74,2024/08/07 21:36:32.670,0
35.586,139.753,nowc_20240807124000_20240807124000_liden_75,2024/08/07 21:36:33.860,0
35.854,138.422,nowc_20240807124000_20240807124000_liden_76,2024/08/07 21:36:35.070,1
35.7,138.578,nowc_20240807124000_20240807124000_liden_77,2024/08/07 21:36:35.160,1
35.628,138.633,nowc_20240807124000_20240807124000_liden_78,2024/08/07 21:36:35.160,0
35.882,138.534,nowc_20240807124000_20240807124000_liden_79,2024/08/07 21:36:35.360,0
35.689,138.678,nowc_20240807124000_20240807124000_liden_80,2024/08/07 21:36:35.680,0
35.59,138.569,nowc_20240807124000_20240807124000_liden_81,2024/08/07 21:36:35.740,0
35.693,138.762,nowc_20240807124000_20240807124000_liden_82,2024/08/07 21:36:36.090,1
35.643,138.737,nowc_20240807124000_20240807124000_liden_83,2024/08/07 21:36:37.320,1
34.914,138.445,nowc_20240807124000_20240807124000_liden_84,2024/08/07 21:36:39.730,1
35.617,139.779,nowc_20240807124000_20240807124000_liden_85,2024/08/07 21:36:40.820,1
35.592,139.744,nowc_20240807124000_20240807124000_liden_86,2024/08/07 21:36:44.060,0
35.655,138.596,nowc_20240807124000_20240807124000_liden_87,2024/08/07 21:36:44.250,0
35.656,138.63,nowc_20240807124000_20240807124000_liden_88,2024/08/07 21:36:45.780,0
34.979,138.5,nowc_20240807124000_20240807124000_liden_89,2024/08/07 21:36:52.600,0
35.585,139.795,nowc_20240807124000_20240807124000_liden_90,2024/08/07 21:36:57.370,0
35.687,138.465,nowc_20240807124000_20240807124000_liden_91,2024/08/07 21:36:58.600,0
35.625,138.424,nowc_20240807124000_20240807124000_liden_92,2024/08/07 21:36:58.600,0
36.199,138.295,nowc_20240807124000_20240807124000_liden_93,2024/08/07 21:37:00.520,0
35.587,139.79,nowc_20240807124000_20240807124000_liden_94,2024/08/07 21:37:00.730,0
35.71,138.695,nowc_20240807124000_20240807124000_liden_95,2024/08/07 21:37:00.840,1
35.806,139.673,nowc_20240807124000_20240807124000_liden_96,2024/08/07 21:37:01.060,1
35.671,138.67,nowc_20240807124000_20240807124000_liden_97,2024/08/07 21:37:01.100,1
35.501,138.656,nowc_20240807124000_20240807124000_liden_98,2024/08/07 21:37:01.200,0
35.634,138.654,nowc_20240807124000_20240807124000_liden_99,2024/08/07 21:37:01.410,0
35.696,139.736,nowc_20240807124000_20240807124000_liden_100,2024/08/07 21:37:06.840,0
35.647,139.841,nowc_20240807124000_20240807124000_liden_101,2024/08/07 21:37:06.880,0
35.614,139.774,nowc_20240807124000_20240807124000_liden_102,2024/08/07 21:37:06.980,1
35.749,138.679,nowc_20240807124000_20240807124000_liden_103,2024/08/07 21:37:07.640,1
35.72,138.543,nowc_20240807124000_20240807124000_liden_104,2024/08/07 21:37:08.770,0
35.67,138.7,nowc_20240807124000_20240807124000_liden_105,2024/08/07 21:37:08.770,0
35.54,138.638,nowc_20240807124000_20240807124000_liden_106,2024/08/07 21:37:08.870,0
35.735,138.613,nowc_20240807124000_20240807124000_liden_107,2024/08/07 21:37:13.160,0
35.597,139.784,nowc_20240807124000_20240807124000_liden_108,2024/08/07 21:37:15.570,1
35.579,139.754,nowc_20240807124000_20240807124000_liden_109,2024/08/07 21:37:16.900,0
35.583,139.861,nowc_20240807124000_20240807124000_liden_110,2024/08/07 21:37:22.770,0
35.73,139.714,nowc_20240807124000_20240807124000_liden_111,2024/08/07 21:37:22.780,0
35.623,139.868,nowc_20240807124000_20240807124000_liden_112,2024/08/07 21:37:23.070,0
35.708,138.486,nowc_20240807124000_20240807124000_liden_113,2024/08/07 21:37:24.260,0
35.811,138.643,nowc_20240807124000_20240807124000_liden_114,2024/08/07 21:37:24.270,1
35.643,138.552,nowc_20240807124000_20240807124000_liden_115,2024/08/07 21:37:24.600,1
35.662,138.633,nowc_20240807124000_20240807124000_liden_116,2024/08/07 21:37:24.730,1
35.682,138.728,nowc_20240807124000_20240807124000_liden_117,2024/08/07 21:37:27.800,1
35.606,138.683,nowc_20240807124000_20240807124000_liden_118,2024/08/07 21:37:28.050,0
35.578,139.788,nowc_20240807124000_20240807124000_liden_119,2024/08/07 21:37:31.150,0
35.671,138.567,nowc_20240807124000_20240807124000_liden_120,2024/08/07 21:37:32.470,0
35.766,138.624,nowc_20240807124000_20240807124000_liden_121,2024/08/07 21:37:32.540,0
35.625,138.625,nowc_20240807124000_20240807124000_liden_122,2024/08/07 21:37:32.660,0
35.682,138.673,nowc_20240807124000_20240807124000_liden_123,2024/08/07 21:37:34.270,0
35.62,138.652,nowc_20240807124000_20240807124000_liden_124,2024/08/07 21:37:34.450,0
35.58,139.805,nowc_20240807124000_20240807124000_liden_125,2024/08/07 21:37:36.600,1
35.903,138.397,nowc_20240807124000_20240807124000_liden_126,2024/08/07 21:37:38.150,0
35.792,138.349,nowc_20240807124000_20240807124000_liden_127,2024/08/07 21:37:38.180,0
35.62,138.641,nowc_20240807124000_20240807124000_liden_128,2024/08/07 21:37:43.130,0
35.562,138.608,nowc_20240807124000_20240807124000_liden_129,2024/08/07 21:37:43.230,1
35.667,138.632,nowc_20240807124000_20240807124000_liden_130,2024/08/07 21:37:43.350,1
35.612,139.812,nowc_20240807124000_20240807124000_liden_131,2024/08/07 21:37:43.620,1
35.661,138.647,nowc_20240807124000_20240807124000_liden_132,2024/08/07 21:37:43.630,0
35.09,138.551,nowc_20240807124000_20240807124000_liden_133,2024/08/07 21:37:44.430,1
34.963,138.483,nowc_20240807124000_20240807124000_liden_134,2024/08/07 21:37:47.470,1
35.695,138.579,nowc_20240807124000_20240807124000_liden_135,2024/08/07 21:37:51.400,1
35.618,138.682,nowc_20240807124000_20240807124000_liden_136,2024/08/07 21:37:52.510,1
35.635,138.756,nowc_20240807124000_20240807124000_liden_137,2024/08/07 21:37:53.060,0
35.67,139.746,nowc_20240807124000_20240807124000_liden_138,2024/08/07 21:37:53.750,0
35.861,138.256,nowc_20240807124000_20240807124000_liden_139,2024/08/07 21:37:55.140,1
35.736,138.241,nowc_20240807124000_20240807124000_liden_140,2024/08/07 21:37:55.140,0
35.674,139.803,nowc_20240807124000_20240807124000_liden_141,2024/08/07 21:37:57.230,1
35.667,138.742,nowc_20240807124000_20240807124000_liden_142,2024/08/07 21:37:59.020,0
35.611,139.786,nowc_20240807124000_20240807124000_liden_143,2024/08/07 21:38:00.130,0
35.574,139.8,nowc_20240807124000_20240807124000_liden_144,2024/08/07 21:38:03.700,0
35.662,138.664,nowc_20240807124000_20240807124000_liden_145,2024/08/07 21:38:03.720,0
35.602,139.771,nowc_20240807124000_20240807124000_liden_146,2024/08/07 21:38:03.750,1
35.724,138.715,nowc_20240807124000_20240807124000_liden_147,2024/08/07 21:38:04.010,0
23.523,125.739,nowc_20240807124000_20240807124000_liden_148,2024/08/07 21:38:04.250,0
35.609,138.448,nowc_20240807124000_20240807124000_liden_149,2024/08/07 21:38:07.160,1
23.639,125.758,nowc_20240807124000_20240807124000_liden_150,2024/08/07 21:38:07.990,0
35.661,138.567,nowc_20240807124000_20240807124000_liden_151,2024/08/07 21:38:11.750,1
35.005,138.406,nowc_20240807124000_20240807124000_liden_152,2024/08/07 21:38:12.180,0
34.974,138.551,nowc_20240807124000_20240807124000_liden_153,2024/08/07 21:38:12.180,0
35.716,138.567,nowc_20240807124000_20240807124000_liden_154,2024/08/07 21:38:12.370,0
35.673,138.671,nowc_20240807124000_20240807124000_liden_155,2024/08/07 21:38:15.840,0
34.956,138.539,nowc_20240807124000_20240807124000_liden_156,2024/08/07 21:38:18.750,0
35.597,139.821,nowc_20240807124000_20240807124000_liden_157,2024/08/07 21:38:20.390,1
35.647,139.764,nowc_20240807124000_20240807124000_liden_158,2024/08/07 21:38:20.530,1
35.675,138.587,nowc_20240807124000_20240807124000_liden_159,2024/08/07 21:38:22.860,1
23.562,125.936,nowc_20240807124000_20240807124000_liden_160,2024/08/07 21:38:23.030,0
35.669,138.593,nowc_20240807124000_20240807124000_liden_161,2024/08/07 21:38:23.600,0
35.789,138.654,nowc_20240807124000_20240807124000_liden_162,2024/08/07 21:38:23.630,0
35.588,138.684,nowc_20240807124000_20240807124000_liden_163,2024/08/07 21:38:23.770,1
35.672,138.611,nowc_20240807124000_20240807124000_liden_164,2024/08/07 21:38:23.940,0
35.624,138.426,nowc_20240807124000_20240807124000_liden_165,2024/08/07 21:38:27.920,0
35.608,138.648,nowc_20240807124000_20240807124000_liden_166,2024/08/07 21:38:28.390,1
35.673,138.667,nowc_20240807124000_20240807124000_liden_167,2024/08/07 21:38:30.560,1
35.653,139.749,nowc_20240807124000_20240807124000_liden_168,2024/08/07 21:38:32.510,0
35.781,139.639,nowc_20240807124000_20240807124000_liden_169,2024/08/07 21:38:32.620,0
35.619,139.802,nowc_20240807124000_20240807124000_liden_170,2024/08/07 21:38:32.660,0
35.608,139.791,nowc_20240807124000_20240807124000_liden_171,2024/08/07 21:38:33.160,0
35.623,139.868,nowc_20240807124000_20240807124000_liden_172,2024/08/07 21:38:36.010,0
35.875,138.287,nowc_20240807124000_20240807124000_liden_173,2024/08/07 21:38:37.060,0
35.585,139.784,nowc_20240807124000_20240807124000_liden_174,2024/08/07 21:38:37.670,0
34.966,138.492,nowc_20240807124000_20240807124000_liden_175,2024/08/07 21:38:40.180,0
35.87,138.196,nowc_20240807124000_20240807124000_liden_176,2024/08/07 21:38:48.610,1
35.67,138.553,nowc_20240807124000_20240807124000_liden_177,2024/08/07 21:38:49.220,1
35.612,139.848,nowc_20240807124000_20240807124000_liden_178,2024/08/07 21:38:53.410,1
35.613,138.466,nowc_20240807124000_20240807124000_liden_179,2024/08/07 21:38:59.130,0
35.624,138.655,nowc_20240807124000_20240807124000_liden_180,2024/08/07 21:39:00.030,1
35.69,138.555,nowc_20240807124000_20240807124000_liden_181,2024/08/07 21:39:01.200,0
35.505,138.515,nowc_20240807124000_20240807124000_liden_182,2024/08/07 21:39:01.330,0
35.672,138.591,nowc_20240807124000_20240807124000_liden_183,2024/08/07 21:39:05.090,0
35.505,138.55,nowc_20240807124000_20240807124000_liden_184,2024/08/07 21:39:05.130,0
35.669,138.588,nowc_20240807124000_20240807124000_liden_185,2024/08/07 21:39:05.140,0
35.666,139.752,nowc_20240807124000_20240807124000_liden_186,2024/08/07 21:39:06.220,1
35.615,138.425,nowc_20240807124000_20240807124000_liden_187,2024/08/07 21:39:13.150,0
35.451,138.442,nowc_20240807124000_20240807124000_liden_188,2024/08/07 21:39:13.150,0
35.625,138.652,nowc_20240807124000_20240807124000_liden_189,2024/08/07 21:39:13.870,1
35.572,139.823,nowc_20240807124000_20240807124000_liden_190,2024/08/07 21:39:14.210,1
35.665,139.805,nowc_20240807124000_20240807124000_liden_191,2024/08/07 21:39:14.720,0
35.604,139.69,nowc_20240807124000_20240807124000_liden_192,2024/08/07 21:39:15.580,0
35.662,139.839,nowc_20240807124000_20240807124000_liden_193,2024/08/07 21:39:15.710,1
37.65,142.815,nowc_20240807124000_20240807124000_liden_194,2024/08/07 21:39:19.470,0
34.961,138.512,nowc_20240807124000_20240807124000_liden_195,2024/08/07 21:39:21.900,1
35.621,138.43,nowc_20240807124000_20240807124000_liden_196,2024/08/07 21:39:26.280,0
35.591,138.607,nowc_20240807124000_20240807124000_liden_197,2024/08/07 21:39:27.070,1
35.654,138.642,nowc_20240807124000_20240807124000_liden_198,2024/08/07 21:39:27.080,1
35.521,138.646,nowc_20240807124000_20240807124000_liden_199,2024/08/07 21:39:27.770,0
35.084,138.598,nowc_20240807124000_20240807124000_liden_200,2024/08/07 21:39:27.900,0
35.681,138.593,nowc_20240807124000_20240807124000_liden_201,2024/08/07 21:39:30.260,1
35.613,138.537,nowc_20240807124000_20240807124000_liden_202,2024/08/07 21:39:30.590,1
35.953,138.29,nowc_20240807124000_20240807124000_liden_203,2024/08/07 21:39:31.800,0
35.865,138.441,nowc_20240807124000_20240807124000_liden_204,2024/08/07 21:39:31.800,1
35.919,138.603,nowc_20240807124000_20240807124000_liden_205,2024/08/07 21:39:32.120,0
35.65,139.834,nowc_20240807124000_20240807124000_liden_206,2024/08/07 21:39:33.090,1
35.715,139.905,nowc_20240807124000_20240807124000_liden_207,2024/08/07 21:39:33.500,0
35.782,139.696,nowc_20240807124000_20240807124000_liden_208,2024/08/07 21:39:35.370,1
35.892,139.611,nowc_20240807124000_20240807124000_liden_209,2024/08/07 21:39:35.380,0
35.789,139.752,nowc_20240807124000_20240807124000_liden_210,2024/08/07 21:39:35.420,0
35.645,139.757,nowc_20240807124000_20240807124000_liden_211,2024/08/07 21:39:35.540,0
34.96,138.513,nowc_20240807124000_20240807124000_liden_212,2024/08/07 21:39:36.020,0
35.667,138.603,nowc_20240807124000_20240807124000_liden_213,2024/08/07 21:39:36.920,1
35.578,138.707,nowc_20240807124000_20240807124000_liden_214,2024/08/07 21:39:37.460,1
35.73,139.737,nowc_20240807124000_20240807124000_liden_215,2024/08/07 21:39:37.500,0
35.702,138.507,nowc_20240807124000_20240807124000_liden_216,2024/08/07 21:39:38.530,0
35.65,139.767,nowc_20240807124000_20240807124000_liden_217,2024/08/07 21:39:38.700,1
35.624,138.631,nowc_20240807124000_20240807124000_liden_218,2024/08/07 21:39:45.170,0
35.697,139.829,nowc_20240807124000_20240807124000_liden_219,2024/08/07 21:39:47.210,0
35.85,138.192,nowc_20240807124000_20240807124000_liden_220,2024/08/07 21:39:50.430,1
35.68,138.567,nowc_20240807124000_20240807124000_liden_221,2024/08/07 21:39:51.650,0
35.594,139.837,nowc_20240807124000_20240807124000_liden_222,2024/08/07 21:39:51.900,0
35.656,139.761,nowc_20240807124000_20240807124000_liden_223,2024/08/07 21:39:51.950,1
35.559,139.757,nowc_20240807124000_20240807124000_liden_224,2024/08/07 21:39:52.300,0
35.583,139.887,nowc_20240807124000_20240807124000_liden_225,2024/08/07 21:39:52.320,1
35.659,139.841,nowc_20240807124500_20240807124500_liden_0,2024/08/07 21:40:02.350,1
35.713,138.713,nowc_20240807124500_20240807124500_liden_1,2024/08/07 21:40:04.770,0
35.512,138.609,nowc_20240807124500_20240807124500_liden_2,2024/08/07 21:40:04.910,0
35.612,138.618,nowc_20240807124500_20240807124500_liden_3,2024/08/07 21:40:04.930,1
35.733,138.68,nowc_20240807124500_20240807124500_liden_4,2024/08/07 21:40:04.990,0
35.737,138.595,nowc_20240807124500_20240807124500_liden_5,2024/08/07 21:40:06.710,0
34.928,138.514,nowc_20240807124500_20240807124500_liden_6,2024/08/07 21:40:08.940,1
35.677,138.608,nowc_20240807124500_20240807124500_liden_7,2024/08/07 21:40:12.650,0
35.653,138.658,nowc_20240807124500_20240807124500_liden_8,2024/08/07 21:40:14.520,0
35.666,138.458,nowc_20240807124500_20240807124500_liden_9,2024/08/07 21:40:14.790,1
35.535,138.618,nowc_20240807124500_20240807124500_liden_10,2024/08/07 21:40:14.830,0
35.654,138.743,nowc_20240807124500_20240807124500_liden_11,2024/08/07 21:40:14.890,0
35.645,139.804,nowc_20240807124500_20240807124500_liden_12,2024/08/07 21:40:15.140,1
35.685,139.922,nowc_20240807124500_20240807124500_liden_13,2024/08/07 21:40:15.310,0
35.567,139.89,nowc_20240807124500_20240807124500_liden_14,2024/08/07 21:40:15.490,0
35.708,139.785,nowc_20240807124500_20240807124500_liden_15,2024/08/07 21:40:15.500,0
35.618,139.784,nowc_20240807124500_20240807124500_liden_16,2024/08/07 21:40:15.680,0
35.559,139.858,nowc_20240807124500_20240807124500_liden_17,2024/08/07 21:40:15.680,0
37.665,142.833,nowc_20240807124500_20240807124500_liden_18,2024/08/07 21:40:18.910,0
35.642,138.645,nowc_20240807124500_20240807124500_liden_19,2024/08/07 21:40:20.170,0
35.672,138.677,nowc_20240807124500_20240807124500_liden_20,2024/08/07 21:40:28.470,0
35.6,138.639,nowc_20240807124500_20240807124500_liden_21,2024/08/07 21:40:28.490,1
35.615,139.812,nowc_20240807124500_20240807124500_liden_22,2024/08/07 21:40:31.740,0
35.699,139.723,nowc_20240807124500_20240807124500_liden_23,2024/08/07 21:40:31.840,1
35.765,139.654,nowc_20240807124500_20240807124500_liden_24,2024/08/07 21:40:32.080,1
35.705,139.722,nowc_20240807124500_20240807124500_liden_25,2024/08/07 21:40:32.150,0
35.613,139.855,nowc_20240807124500_20240807124500_liden_26,2024/08/07 21:40:32.450,0
35.574,138.7,nowc_20240807124500_20240807124500_liden_27,2024/08/07 21:40:32.490,0
35.663,138.574,nowc_20240807124500_20240807124500_liden_28,2024/08/07 21:40:34.820,0
35.586,138.628,nowc_20240807124500_20240807124500_liden_29,2024/08/07 21:40:36.130,1
35.536,138.496,nowc_20240807124500_20240807124500_liden_30,2024/08/07 21:40:36.480,0
35.711,138.583,nowc_20240807124500_20240807124500_liden_31,2024/08/07 21:40:39.290,1
35.64,139.846,nowc_20240807124500_20240807124500_liden_32,2024/08/07 21:40:40.660,1
35.859,138.198,nowc_20240807124500_20240807124500_liden_33,2024/08/07 21:40:41.660,0
35.653,139.853,nowc_20240807124500_20240807124500_liden_34,2024/08/07 21:40:48.050,0
35.739,139.949,nowc_20240807124500_20240807124500_liden_35,2024/08/07 21:40:48.050,0
